,RNO,Name,Gender,course,Marks,fees
39012,56460,Student56460,M,BBA,84,1.0
39013,56464,Student56464,F,BBA,38,1.0
39014,56468,Student56468,M,BBA,81,1.0
39015,56470,Student56470,F,BBA,0,1.0
39016,56474,Student56474,M,BBA,87,1.0
39017,56476,Student56476,M,BBA,7,1.0
39018,56481,Student56481,M,BBA,65,1.0
39019,56483,Student56483,M,BBA,18,1.0
39020,56485,Student56485,M,BBA,17,1.0
39021,56499,Student56499,F,BBA,10,1.0
39022,56503,Student56503,M,BBA,74,1.0
39023,56509,Student56509,F,BBA,89,1.0
39024,56514,Student56514,M,BBA,49,1.0
39025,56517,Student56517,M,BBA,92,1.0
39026,56518,Student56518,M,BBA,82,1.0
39027,56520,Student56520,M,BBA,48,1.0
39028,56522,Student56522,F,BBA,3,1.0
39029,56525,Student56525,M,BBA,31,1.0
39030,56534,Student56534,F,BBA,59,1.0
39031,56535,Student56535,M,BBA,80,1.0
39032,56537,Student56537,F,BBA,47,1.0
39033,56538,Student56538,F,BBA,84,1.0
39034,56539,Student56539,M,BBA,1,1.0
39035,56542,Student56542,M,BBA,23,1.0
39036,56544,Student56544,F,BBA,68,1.0
39037,56546,Student56546,F,BBA,34,1.0
39038,56547,Student56547,M,BBA,77,1.0
39039,56552,Student56552,M,BBA,54,1.0
39040,56555,Student56555,F,BBA,13,1.0
39041,56561,Student56561,F,BBA,14,1.0
39042,56568,Student56568,F,BBA,80,1.0
39043,56573,Student56573,F,BBA,5,1.0
39044,56579,Student56579,F,BBA,99,1.0
39045,56586,Student56586,F,BBA,41,1.0
39046,56587,Student56587,F,BBA,49,1.0
39047,56594,Student56594,M,BBA,8,1.0
39048,56595,Student56595,M,BBA,36,1.0
39049,56606,Student56606,M,BBA,88,1.0
39050,56614,Student56614,F,BBA,4,1.0
39051,56620,Student56620,M,BBA,75,1.0
39052,56622,Student56622,F,BBA,95,1.0
39053,56623,Student56623,F,BBA,47,1.0
39054,56636,Student56636,F,BBA,91,1.0
39055,56644,Student56644,M,BBA,42,1.0
39056,56652,Student56652,M,BBA,69,1.0
39057,56659,Student56659,M,BBA,48,1.0
39058,56660,Student56660,M,BBA,59,1.0
39059,56664,Student56664,F,BBA,10,1.0
39060,56665,Student56665,M,BBA,42,1.0
39061,56666,Student56666,F,BBA,7,1.0
39062,56667,Student56667,F,BBA,44,1.0
39063,56668,Student56668,M,BBA,21,1.0
39064,56670,Student56670,F,BBA,14,1.0
39065,56672,Student56672,M,BBA,13,1.0
39066,56675,Student56675,M,BBA,83,1.0
39067,56676,Student56676,M,BBA,2,1.0
39068,56687,Student56687,M,BBA,54,1.0
39069,56689,Student56689,M,BBA,40,1.0
39070,56694,Student56694,M,BBA,35,1.0
39071,56699,Student56699,F,BBA,79,1.0
39072,56704,Student56704,M,BBA,43,1.0
39073,56708,Student56708,F,BBA,90,1.0
39074,56710,Student56710,M,BBA,92,1.0
39075,56711,Student56711,F,BBA,98,1.0
39076,56717,Student56717,F,BBA,14,1.0
39077,56724,Student56724,F,BBA,99,1.0
39078,56726,Student56726,F,BBA,29,1.0
39079,56727,Student56727,M,BBA,65,1.0
39080,56731,Student56731,F,BBA,60,1.0
39081,56732,Student56732,M,BBA,11,1.0
39082,56737,Student56737,F,BBA,13,1.0
39083,56739,Student56739,F,BBA,31,1.0
39084,56740,Student56740,F,BBA,67,1.0
39085,56747,Student56747,F,BBA,19,1.0
39086,56752,Student56752,F,BBA,16,1.0
39087,56761,Student56761,M,BBA,22,1.0
39088,56764,Student56764,M,BBA,57,1.0
39089,56766,Student56766,M,BBA,52,1.0
39090,56767,Student56767,M,BBA,68,1.0
39091,56768,Student56768,F,BBA,43,1.0
39092,56777,Student56777,M,BBA,35,1.0
39093,56779,Student56779,F,BBA,34,1.0
39094,56781,Student56781,F,BBA,31,1.0
39095,56783,Student56783,F,BBA,99,1.0
39096,56787,Student56787,F,BBA,52,1.0
39097,56796,Student56796,F,BBA,57,1.0
39098,56798,Student56798,F,BBA,64,1.0
39099,56803,Student56803,F,BBA,68,1.0
39100,56804,Student56804,M,BBA,69,1.0
39101,56809,Student56809,F,BBA,87,1.0
39102,56815,Student56815,F,BBA,36,1.0
39103,56818,Student56818,F,BBA,28,1.0
39104,56820,Student56820,M,BBA,93,1.0
39105,56822,Student56822,M,BBA,80,1.0
39106,56823,Student56823,M,BBA,0,1.0
39107,56827,Student56827,F,BBA,49,1.0
39108,56835,Student56835,M,BBA,42,1.0
39109,56836,Student56836,F,BBA,6,1.0
39110,56845,Student56845,F,BBA,43,1.0
39111,56847,Student56847,F,BBA,79,1.0
39112,56849,Student56849,F,BBA,97,1.0
39113,56850,Student56850,M,BBA,18,1.0
39114,56851,Student56851,F,BBA,18,1.0
39115,56854,Student56854,M,BBA,84,1.0
39116,56861,Student56861,F,BBA,85,1.0
39117,56862,Student56862,M,BBA,47,1.0
39118,56871,Student56871,F,BBA,59,1.0
39119,56872,Student56872,M,BBA,49,1.0
39120,56874,Student56874,F,BBA,73,1.0
39121,56885,Student56885,M,BBA,8,1.0
39122,56895,Student56895,M,BBA,8,1.0
39123,56901,Student56901,F,BBA,71,1.0
39124,56902,Student56902,F,BBA,61,1.0
39125,56903,Student56903,M,BBA,61,1.0
39126,56909,Student56909,M,BBA,70,1.0
39127,56911,Student56911,M,BBA,54,1.0
39128,56912,Student56912,F,BBA,41,1.0
39129,56913,Student56913,F,BBA,69,1.0
39130,56914,Student56914,M,BBA,88,1.0
39131,56919,Student56919,M,BBA,93,1.0
39132,56924,Student56924,F,BBA,61,1.0
39133,56925,Student56925,M,BBA,85,1.0
39134,56929,Student56929,M,BBA,70,1.0
39135,56931,Student56931,M,BBA,41,1.0
39136,56932,Student56932,M,BBA,11,1.0
39137,56935,Student56935,M,BBA,69,1.0
39138,56939,Student56939,F,BBA,45,1.0
39139,56943,Student56943,M,BBA,48,1.0
39140,56945,Student56945,M,BBA,72,1.0
39141,56947,Student56947,M,BBA,63,1.0
39142,56955,Student56955,F,BBA,42,1.0
39143,56958,Student56958,M,BBA,77,1.0
39144,56960,Student56960,M,BBA,70,1.0
39145,56964,Student56964,M,BBA,67,1.0
39146,56973,Student56973,M,BBA,19,1.0
39147,56975,Student56975,F,BBA,2,1.0
39148,56981,Student56981,M,BBA,94,1.0
39149,56982,Student56982,F,BBA,93,1.0
39150,56983,Student56983,F,BBA,94,1.0
39151,56985,Student56985,F,BBA,95,1.0
39152,56987,Student56987,F,BBA,65,1.0
39153,56988,Student56988,M,BBA,33,1.0
39154,56992,Student56992,F,BBA,98,1.0
39155,56997,Student56997,M,BBA,62,1.0
39156,56999,Student56999,F,BBA,84,1.0
39157,57000,Student57000,F,BBA,43,1.0
39158,57005,Student57005,F,BBA,23,1.0
39159,57014,Student57014,M,BBA,10,1.0
39160,57027,Student57027,M,BBA,91,1.0
39161,57028,Student57028,F,BBA,4,1.0
39162,57031,Student57031,M,BBA,29,1.0
39163,57035,Student57035,M,BBA,28,1.0
39164,57040,Student57040,M,BBA,85,1.0
39165,57041,Student57041,F,BBA,27,1.0
39166,57044,Student57044,M,BBA,89,1.0
39167,57059,Student57059,F,BBA,17,1.0
39168,57062,Student57062,M,BBA,72,1.0
39169,57068,Student57068,M,BBA,44,1.0
39170,57082,Student57082,F,BBA,30,1.0
39171,57083,Student57083,F,BBA,88,1.0
39172,57087,Student57087,M,BBA,96,1.0
39173,57098,Student57098,F,BBA,38,1.0
39174,57101,Student57101,F,BBA,99,1.0
39175,57103,Student57103,F,BBA,92,1.0
39176,57110,Student57110,F,BBA,95,1.0
39177,57117,Student57117,F,BBA,69,1.0
39178,57118,Student57118,M,BBA,46,1.0
39179,57123,Student57123,F,BBA,92,1.0
39180,57140,Student57140,F,BBA,46,1.0
39181,57144,Student57144,M,BBA,8,1.0
39182,57145,Student57145,F,BBA,92,1.0
39183,57146,Student57146,F,BBA,35,1.0
39184,57150,Student57150,M,BBA,81,1.0
39185,57154,Student57154,F,BBA,71,1.0
39186,57157,Student57157,M,BBA,37,1.0
39187,57160,Student57160,M,BBA,67,1.0
39188,57162,Student57162,M,BBA,97,1.0
39189,57170,Student57170,M,BBA,43,1.0
39190,57175,Student57175,M,BBA,45,1.0
39191,57178,Student57178,M,BBA,38,1.0
39192,57179,Student57179,M,BBA,22,1.0
39193,57180,Student57180,F,BBA,62,1.0
39194,57181,Student57181,M,BBA,56,1.0
39195,57189,Student57189,M,BBA,38,1.0
39196,57190,Student57190,M,BBA,35,1.0
39197,57191,Student57191,F,BBA,96,1.0
39198,57194,Student57194,M,BBA,87,1.0
39199,57195,Student57195,M,BBA,17,1.0
39200,57199,Student57199,M,BBA,50,1.0
39201,57202,Student57202,M,BBA,29,1.0
39202,57212,Student57212,F,BBA,63,1.0
39203,57219,Student57219,F,BBA,32,1.0
39204,57221,Student57221,M,BBA,55,1.0
39205,57234,Student57234,F,BBA,14,1.0
39206,57236,Student57236,M,BBA,33,1.0
39207,57241,Student57241,F,BBA,39,1.0
39208,57243,Student57243,M,BBA,38,1.0
39209,57246,Student57246,F,BBA,1,1.0
39210,57247,Student57247,F,BBA,87,1.0
39211,57254,Student57254,M,BBA,69,1.0
39212,57257,Student57257,F,BBA,43,1.0
39213,57258,Student57258,F,BBA,97,1.0
39214,57262,Student57262,M,BBA,90,1.0
39215,57268,Student57268,M,BBA,38,1.0
39216,57271,Student57271,M,BBA,86,1.0
39217,57272,Student57272,M,BBA,33,1.0
39218,57283,Student57283,F,BBA,31,1.0
39219,57288,Student57288,F,BBA,3,1.0
39220,57290,Student57290,M,BBA,41,1.0
39221,57292,Student57292,F,BBA,45,1.0
39222,57297,Student57297,M,BBA,17,1.0
39223,57300,Student57300,M,BBA,80,1.0
39224,57309,Student57309,F,BBA,53,1.0
39225,57311,Student57311,F,BBA,35,1.0
39226,57320,Student57320,M,BBA,74,1.0
39227,57330,Student57330,M,BBA,1,1.0
39228,57337,Student57337,F,BBA,56,1.0
39229,57340,Student57340,M,BBA,73,1.0
39230,57349,Student57349,F,BBA,53,1.0
39231,57354,Student57354,M,BBA,57,1.0
39232,57356,Student57356,M,BBA,47,1.0
39233,57358,Student57358,M,BBA,18,1.0
39234,57370,Student57370,F,BBA,87,1.0
39235,57373,Student57373,F,BBA,61,1.0
39236,57374,Student57374,M,BBA,21,1.0
39237,57377,Student57377,F,BBA,19,1.0
39238,57379,Student57379,F,BBA,76,1.0
39239,57381,Student57381,M,BBA,69,1.0
39240,57384,Student57384,M,BBA,39,1.0
39241,57389,Student57389,M,BBA,95,1.0
39242,57395,Student57395,M,BBA,40,1.0
39243,57396,Student57396,M,BBA,38,1.0
39244,57398,Student57398,M,BBA,91,1.0
39245,57403,Student57403,F,BBA,26,1.0
39246,57405,Student57405,M,BBA,80,1.0
39247,57408,Student57408,M,BBA,16,1.0
39248,57410,Student57410,M,BBA,18,1.0
39249,57412,Student57412,M,BBA,56,1.0
39250,57420,Student57420,F,BBA,24,1.0
39251,57421,Student57421,F,BBA,77,1.0
39252,57425,Student57425,M,BBA,95,1.0
39253,57427,Student57427,F,BBA,73,1.0
39254,57429,Student57429,F,BBA,24,1.0
39255,57430,Student57430,M,BBA,27,1.0
39256,57433,Student57433,F,BBA,10,1.0
39257,57434,Student57434,M,BBA,7,1.0
39258,57438,Student57438,M,BBA,63,1.0
39259,57442,Student57442,F,BBA,89,1.0
39260,57444,Student57444,F,BBA,50,1.0
39261,57445,Student57445,M,BBA,29,1.0
39262,57453,Student57453,M,BBA,59,1.0
39263,57455,Student57455,M,BBA,67,1.0
39264,57459,Student57459,F,BBA,39,1.0
39265,57464,Student57464,M,BBA,78,1.0
39266,57468,Student57468,M,BBA,29,1.0
39267,57474,Student57474,F,BBA,43,1.0
39268,57488,Student57488,F,BBA,99,1.0
39269,57493,Student57493,F,BBA,24,1.0
39270,57500,Student57500,M,BBA,86,1.0
39271,57506,Student57506,M,BBA,98,1.0
39272,57507,Student57507,M,BBA,78,1.0
39273,57510,Student57510,M,BBA,11,1.0
39274,57520,Student57520,M,BBA,92,1.0
39275,57521,Student57521,M,BBA,90,1.0
39276,57527,Student57527,M,BBA,77,1.0
39277,57535,Student57535,M,BBA,94,1.0
39278,57536,Student57536,M,BBA,78,1.0
39279,57545,Student57545,F,BBA,21,1.0
39280,57553,Student57553,F,BBA,6,1.0
39281,57563,Student57563,F,BBA,83,1.0
39282,57566,Student57566,F,BBA,75,1.0
39283,57568,Student57568,F,BBA,62,1.0
39284,57573,Student57573,M,BBA,68,1.0
39285,57576,Student57576,M,BBA,81,1.0
39286,57578,Student57578,F,BBA,67,1.0
39287,57579,Student57579,F,BBA,94,1.0
39288,57581,Student57581,F,BBA,48,1.0
39289,57590,Student57590,M,BBA,90,1.0
39290,57591,Student57591,M,BBA,64,1.0
39291,57592,Student57592,F,BBA,56,1.0
39292,57597,Student57597,F,BBA,49,1.0
39293,57601,Student57601,F,BBA,77,1.0
39294,57606,Student57606,F,BBA,14,1.0
39295,57612,Student57612,F,BBA,56,1.0
39296,57613,Student57613,M,BBA,88,1.0
39297,57614,Student57614,M,BBA,18,1.0
39298,57615,Student57615,F,BBA,19,1.0
39299,57618,Student57618,M,BBA,49,1.0
39300,57620,Student57620,M,BBA,96,1.0
39301,57621,Student57621,F,BBA,43,1.0
39302,57623,Student57623,F,BBA,56,1.0
39303,57635,Student57635,F,BBA,12,1.0
39304,57640,Student57640,M,BBA,74,1.0
39305,57642,Student57642,M,BBA,6,1.0
39306,57645,Student57645,M,BBA,21,1.0
39307,57648,Student57648,M,BBA,46,1.0
39308,57649,Student57649,M,BBA,19,1.0
39309,57650,Student57650,M,BBA,92,1.0
39310,57654,Student57654,M,BBA,10,1.0
39311,57656,Student57656,M,BBA,66,1.0
39312,57657,Student57657,F,BBA,54,1.0
39313,57660,Student57660,F,BBA,80,1.0
39314,57661,Student57661,F,BBA,40,1.0
39315,57663,Student57663,M,BBA,65,1.0
39316,57664,Student57664,F,BBA,15,1.0
39317,57665,Student57665,F,BBA,91,1.0
39318,57666,Student57666,M,BBA,57,1.0
39319,57668,Student57668,M,BBA,91,1.0
39320,57671,Student57671,M,BBA,1,1.0
39321,57676,Student57676,F,BBA,22,1.0
39322,57678,Student57678,F,BBA,43,1.0
39323,57684,Student57684,M,BBA,97,1.0
39324,57688,Student57688,M,BBA,0,1.0
39325,57695,Student57695,M,BBA,2,1.0
39326,57699,Student57699,M,BBA,93,1.0
39327,57701,Student57701,F,BBA,12,1.0
39328,57705,Student57705,M,BBA,45,1.0
39329,57720,Student57720,M,BBA,59,1.0
39330,57721,Student57721,M,BBA,81,1.0
39331,57731,Student57731,M,BBA,90,1.0
39332,57740,Student57740,F,BBA,33,1.0
39333,57741,Student57741,M,BBA,52,1.0
39334,57742,Student57742,M,BBA,80,1.0
39335,57743,Student57743,M,BBA,20,1.0
39336,57744,Student57744,M,BBA,39,1.0
39337,57746,Student57746,M,BBA,50,1.0
39338,57747,Student57747,F,BBA,17,1.0
39339,57752,Student57752,M,BBA,18,1.0
39340,57754,Student57754,F,BBA,94,1.0
39341,57756,Student57756,F,BBA,81,1.0
39342,57758,Student57758,F,BBA,48,1.0
39343,57761,Student57761,F,BBA,95,1.0
39344,57764,Student57764,F,BBA,61,1.0
39345,57769,Student57769,M,BBA,67,1.0
39346,57774,Student57774,M,BBA,96,1.0
39347,57775,Student57775,F,BBA,57,1.0
39348,57777,Student57777,F,BBA,46,1.0
39349,57780,Student57780,M,BBA,85,1.0
39350,57781,Student57781,M,BBA,85,1.0
39351,57785,Student57785,F,BBA,66,1.0
39352,57789,Student57789,M,BBA,61,1.0
39353,57791,Student57791,M,BBA,17,1.0
39354,57801,Student57801,F,BBA,10,1.0
39355,57802,Student57802,M,BBA,41,1.0
39356,57803,Student57803,F,BBA,66,1.0
39357,57806,Student57806,F,BBA,96,1.0
39358,57814,Student57814,M,BBA,42,1.0
39359,57832,Student57832,M,BBA,93,1.0
39360,57837,Student57837,F,BBA,21,1.0
39361,57838,Student57838,M,BBA,37,1.0
39362,57840,Student57840,F,BBA,0,1.0
39363,57841,Student57841,M,BBA,63,1.0
39364,57842,Student57842,F,BBA,6,1.0
39365,57845,Student57845,F,BBA,31,1.0
39366,57847,Student57847,M,BBA,6,1.0
39367,57849,Student57849,F,BBA,34,1.0
39368,57857,Student57857,F,BBA,66,1.0
39369,57860,Student57860,F,BBA,69,1.0
39370,57865,Student57865,F,BBA,60,1.0
39371,57866,Student57866,M,BBA,23,1.0
39372,57868,Student57868,M,BBA,61,1.0
39373,57869,Student57869,M,BBA,61,1.0
39374,57871,Student57871,F,BBA,57,1.0
39375,57875,Student57875,M,BBA,36,1.0
39376,57876,Student57876,F,BBA,68,1.0
39377,57888,Student57888,M,BBA,100,1.0
39378,57891,Student57891,F,BBA,80,1.0
39379,57892,Student57892,F,BBA,71,1.0
39380,57893,Student57893,F,BBA,46,1.0
39381,57899,Student57899,F,BBA,13,1.0
39382,57901,Student57901,M,BBA,61,1.0
39383,57905,Student57905,F,BBA,19,1.0
39384,57907,Student57907,F,BBA,40,1.0
39385,57912,Student57912,F,BBA,94,1.0
39386,57913,Student57913,M,BBA,40,1.0
39387,57916,Student57916,M,BBA,82,1.0
39388,57923,Student57923,M,BBA,18,1.0
39389,57925,Student57925,F,BBA,70,1.0
39390,57937,Student57937,F,BBA,86,1.0
39391,57938,Student57938,F,BBA,21,1.0
39392,57939,Student57939,M,BBA,45,1.0
39393,57940,Student57940,M,BBA,59,1.0
39394,57945,Student57945,M,BBA,73,1.0
39395,57952,Student57952,M,BBA,67,1.0
39396,57963,Student57963,M,BBA,96,1.0
39397,57967,Student57967,M,BBA,64,1.0
39398,57968,Student57968,M,BBA,14,1.0
39399,57969,Student57969,F,BBA,68,1.0
39400,57973,Student57973,F,BBA,96,1.0
39401,57974,Student57974,F,BBA,38,1.0
39402,57978,Student57978,M,BBA,48,1.0
39403,57980,Student57980,F,BBA,99,1.0
39404,57983,Student57983,F,BBA,12,1.0
39405,57990,Student57990,M,BBA,87,1.0
39406,57994,Student57994,M,BBA,79,1.0
39407,57996,Student57996,F,BBA,81,1.0
39408,58003,Student58003,M,BBA,90,1.0
39409,58007,Student58007,M,BBA,44,1.0
39410,58015,Student58015,M,BBA,63,1.0
39411,58038,Student58038,F,BBA,60,1.0
39412,58041,Student58041,F,BBA,37,1.0
39413,58043,Student58043,F,BBA,47,1.0
39414,58044,Student58044,F,BBA,74,1.0
39415,58047,Student58047,M,BBA,94,1.0
39416,58048,Student58048,M,BBA,79,1.0
39417,58050,Student58050,F,BBA,76,1.0
39418,58056,Student58056,F,BBA,12,1.0
39419,58058,Student58058,M,BBA,40,1.0
39420,58059,Student58059,M,BBA,13,1.0
39421,58060,Student58060,F,BBA,28,1.0
39422,58065,Student58065,F,BBA,63,1.0
39423,58068,Student58068,F,BBA,57,1.0
39424,58069,Student58069,M,BBA,80,1.0
39425,58075,Student58075,F,BBA,93,1.0
39426,58078,Student58078,M,BBA,68,1.0
39427,58089,Student58089,M,BBA,24,1.0
39428,58094,Student58094,F,BBA,19,1.0
39429,58102,Student58102,M,BBA,27,1.0
39430,58110,Student58110,M,BBA,77,1.0
39431,58111,Student58111,M,BBA,61,1.0
39432,58117,Student58117,M,BBA,22,1.0
39433,58121,Student58121,M,BBA,78,1.0
39434,58127,Student58127,F,BBA,22,1.0
39435,58133,Student58133,M,BBA,12,1.0
39436,58144,Student58144,M,BBA,81,1.0
39437,58150,Student58150,F,BBA,27,1.0
39438,58151,Student58151,F,BBA,93,1.0
39439,58152,Student58152,M,BBA,18,1.0
39440,58154,Student58154,F,BBA,44,1.0
39441,58155,Student58155,M,BBA,79,1.0
39442,58157,Student58157,M,BBA,51,1.0
39443,58159,Student58159,M,BBA,83,1.0
39444,58163,Student58163,F,BBA,87,1.0
39445,58165,Student58165,F,BBA,83,1.0
39446,58166,Student58166,M,BBA,9,1.0
39447,58171,Student58171,M,BBA,0,1.0
39448,58173,Student58173,M,BBA,57,1.0
39449,58177,Student58177,M,BBA,95,1.0
39450,58178,Student58178,M,BBA,71,1.0
39451,58179,Student58179,M,BBA,55,1.0
39452,58181,Student58181,M,BBA,62,1.0
39453,58182,Student58182,M,BBA,37,1.0
39454,58185,Student58185,M,BBA,95,1.0
39455,58189,Student58189,M,BBA,16,1.0
39456,58190,Student58190,M,BBA,5,1.0
39457,58191,Student58191,M,BBA,98,1.0
39458,58197,Student58197,M,BBA,27,1.0
39459,58202,Student58202,F,BBA,75,1.0
39460,58203,Student58203,F,BBA,67,1.0
39461,58209,Student58209,M,BBA,94,1.0
39462,58211,Student58211,F,BBA,96,1.0
39463,58213,Student58213,F,BBA,92,1.0
39464,58215,Student58215,F,BBA,16,1.0
39465,58218,Student58218,F,BBA,78,1.0
39466,58225,Student58225,M,BBA,84,1.0
39467,58232,Student58232,M,BBA,59,1.0
39468,58234,Student58234,M,BBA,44,1.0
39469,58237,Student58237,M,BBA,48,1.0
39470,58240,Student58240,M,BBA,92,1.0
39471,58241,Student58241,M,BBA,20,1.0
39472,58242,Student58242,M,BBA,66,1.0
39473,58246,Student58246,M,BBA,97,1.0
39474,58250,Student58250,M,BBA,42,1.0
39475,58252,Student58252,F,BBA,5,1.0
39476,58254,Student58254,F,BBA,1,1.0
39477,58255,Student58255,M,BBA,90,1.0
39478,58259,Student58259,F,BBA,95,1.0
39479,58261,Student58261,M,BBA,63,1.0
39480,58271,Student58271,F,BBA,99,1.0
39481,58273,Student58273,F,BBA,78,1.0
39482,58279,Student58279,F,BBA,25,1.0
39483,58281,Student58281,F,BBA,18,1.0
39484,58284,Student58284,M,BBA,47,1.0
39485,58286,Student58286,M,BBA,61,1.0
39486,58289,Student58289,M,BBA,4,1.0
39487,58290,Student58290,F,BBA,39,1.0
39488,58296,Student58296,F,BBA,61,1.0
39489,58297,Student58297,F,BBA,13,1.0
39490,58304,Student58304,F,BBA,81,1.0
39491,58321,Student58321,F,BBA,52,1.0
39492,58322,Student58322,F,BBA,72,1.0
39493,58325,Student58325,F,BBA,52,1.0
39494,58329,Student58329,M,BBA,97,1.0
39495,58331,Student58331,F,BBA,82,1.0
39496,58332,Student58332,M,BBA,77,1.0
39497,58333,Student58333,F,BBA,19,1.0
39498,58337,Student58337,F,BBA,27,1.0
39499,58341,Student58341,F,BBA,52,1.0
39500,58346,Student58346,M,BBA,94,1.0
39501,58352,Student58352,F,BBA,80,1.0
39502,58359,Student58359,F,BBA,95,1.0
39503,58360,Student58360,M,BBA,48,1.0
39504,58364,Student58364,F,BBA,95,1.0
39505,58368,Student58368,M,BBA,40,1.0
39506,58369,Student58369,M,BBA,23,1.0
39507,58370,Student58370,F,BBA,90,1.0
39508,58371,Student58371,M,BBA,46,1.0
39509,58379,Student58379,F,BBA,95,1.0
39510,58382,Student58382,M,BBA,89,1.0
39511,58385,Student58385,F,BBA,3,1.0
39512,58390,Student58390,M,BBA,15,1.0
39513,58399,Student58399,F,BBA,4,1.0
39514,58401,Student58401,M,BBA,83,1.0
39515,58405,Student58405,M,BBA,13,1.0
39516,58406,Student58406,M,BBA,88,1.0
39517,58407,Student58407,M,BBA,56,1.0
39518,58409,Student58409,F,BBA,98,1.0
39519,58410,Student58410,M,BBA,52,1.0
39520,58414,Student58414,M,BBA,59,1.0
39521,58416,Student58416,F,BBA,48,1.0
39522,58420,Student58420,M,BBA,49,1.0
39523,58421,Student58421,M,BBA,51,1.0
39524,58429,Student58429,F,BBA,45,1.0
39525,58441,Student58441,F,BBA,12,1.0
39526,58443,Student58443,F,BBA,36,1.0
39527,58444,Student58444,F,BBA,52,1.0
39528,58449,Student58449,F,BBA,59,1.0
39529,58451,Student58451,F,BBA,17,1.0
39530,58456,Student58456,F,BBA,65,1.0
39531,58459,Student58459,M,BBA,1,1.0
39532,58460,Student58460,M,BBA,53,1.0
39533,58467,Student58467,M,BBA,42,1.0
39534,58471,Student58471,F,BBA,25,1.0
39535,58476,Student58476,F,BBA,8,1.0
39536,58485,Student58485,F,BBA,66,1.0
39537,58486,Student58486,M,BBA,23,1.0
39538,58488,Student58488,F,BBA,80,1.0
39539,58489,Student58489,F,BBA,54,1.0
39540,58503,Student58503,F,BBA,32,1.0
39541,58505,Student58505,F,BBA,64,1.0
39542,58508,Student58508,M,BBA,15,1.0
39543,58509,Student58509,M,BBA,8,1.0
39544,58510,Student58510,F,BBA,67,1.0
39545,58513,Student58513,F,BBA,66,1.0
39546,58516,Student58516,M,BBA,9,1.0
39547,58519,Student58519,M,BBA,31,1.0
39548,58524,Student58524,F,BBA,57,1.0
39549,58525,Student58525,F,BBA,57,1.0
39550,58529,Student58529,M,BBA,96,1.0
39551,58534,Student58534,M,BBA,16,1.0
39552,58537,Student58537,F,BBA,24,1.0
39553,58539,Student58539,F,BBA,70,1.0
39554,58542,Student58542,M,BBA,100,1.0
39555,58545,Student58545,M,BBA,41,1.0
39556,58549,Student58549,M,BBA,43,1.0
39557,58551,Student58551,F,BBA,60,1.0
39558,58553,Student58553,M,BBA,77,1.0
39559,58554,Student58554,F,BBA,3,1.0
39560,58558,Student58558,F,BBA,74,1.0
39561,58562,Student58562,F,BBA,30,1.0
39562,58563,Student58563,M,BBA,78,1.0
39563,58564,Student58564,F,BBA,58,1.0
39564,58567,Student58567,F,BBA,27,1.0
39565,58573,Student58573,F,BBA,38,1.0
39566,58574,Student58574,F,BBA,90,1.0
39567,58577,Student58577,F,BBA,21,1.0
39568,58580,Student58580,M,BBA,12,1.0
39569,58591,Student58591,M,BBA,45,1.0
39570,58594,Student58594,M,BBA,57,1.0
39571,58596,Student58596,F,BBA,46,1.0
39572,58600,Student58600,M,BBA,26,1.0
39573,58603,Student58603,F,BBA,23,1.0
39574,58608,Student58608,F,BBA,22,1.0
39575,58611,Student58611,M,BBA,27,1.0
39576,58612,Student58612,M,BBA,90,1.0
39577,58615,Student58615,F,BBA,34,1.0
39578,58618,Student58618,F,BBA,22,1.0
39579,58619,Student58619,M,BBA,69,1.0
39580,58626,Student58626,F,BBA,94,1.0
39581,58634,Student58634,F,BBA,2,1.0
39582,58635,Student58635,M,BBA,30,1.0
39583,58638,Student58638,F,BBA,98,1.0
39584,58644,Student58644,M,BBA,19,1.0
39585,58645,Student58645,M,BBA,74,1.0
39586,58647,Student58647,F,BBA,41,1.0
39587,58652,Student58652,F,BBA,82,1.0
39588,58655,Student58655,F,BBA,70,1.0
39589,58657,Student58657,M,BBA,71,1.0
39590,58672,Student58672,M,BBA,26,1.0
39591,58673,Student58673,F,BBA,44,1.0
